t [s],Step_Time(s),I [A],V [V]
30102.29195,419.4332455,-0.129114673,3.338849783
30103.29196,420.4332574,-0.343493909,3.377013445
30104.29197,421.4332663,-1.62471652,3.598916054
30105.29198,422.433274,-1.661348701,3.609072447
30106.29199,423.4332848,-1.405465007,3.567831278
30107.292,424.4332878,-1.118001938,3.520742416
30108.29201,425.4333036,-0.821516275,3.471191168
30109.29201,426.4333063,0.000451223,3.331155539
30110.29202,427.4333109,0.000631677,3.330232382
30111.29203,428.4333179,0.000451223,3.330539942
30112.29205,429.4333402,0.000451223,3.330539942
30113.30205,430.4433457,0.000451223,3.330539942
30114.31204,431.4533377,0.000270769,3.33084774
30115.31206,432.4533512,0.000451223,3.33084774
30116.31209,433.4533816,0.000270769,3.33084774
30117.31211,434.4534028,0.000270769,3.331463337
30118.32209,435.4633813,0.000451223,3.331771135
30119.32209,436.463384,0.000270769,3.331771135
30120.3221,437.4633975,0.000270769,3.332078934
30121.3321,438.4733968,0.000270769,3.332078934
30122.33213,439.4734257,0.000451223,3.332386732
30123.34221,440.483502,0.000270769,3.33269453
30124.35214,441.4934301,0.000270769,3.33269453
30125.35217,442.4934663,0.000451223,3.333002329
30126.36215,443.5034394,0.000270769,3.333002329
30127.36216,444.5034502,0.000270769,3.333617687
30128.36216,445.5034575,0.000270769,3.333617687
30129.37217,446.5134645,0.000270769,3.333925486
30130.37219,447.5134815,0.000270769,3.333925486
30131.3722,448.5134911,0.965699077,3.168344975
30132.3722,449.5134923,1.327328682,3.104328632
30133.38221,450.5234985,1.684627414,3.040620089
30134.38221,451.5235012,2.092994452,2.967986107
30135.38222,452.5235147,2.626957655,2.873500586
30136.39224,453.5335325,3.067445517,2.794095755
30137.39225,454.5335421,3.665650129,2.687299252
30138.39228,455.5335733,3.665650129,2.683298349
30139.40225,456.5435468,2.023158789,2.962446213
30140.40226,457.543553,2.000602245,2.966447353
30141.41227,458.5535608,3.665650129,2.678373814
30142.42228,459.5635728,2.608370781,2.856880903
30143.42228,460.5635751,1.327328682,3.076629162
30144.42231,461.5636071,2.278862,2.913510799
30145.42242,462.5637087,0.997819901,3.132643461
30146.43234,463.5736357,1.336712241,3.075706005
30147.44233,464.5836246,1.364863038,3.070781469
30148.45232,465.5936162,0.426502854,3.232361317
30149.45233,466.593622,0.714687705,3.184041262
30150.45234,467.593637,0.719379544,3.184041262
30151.46235,468.6036398,0.251101673,3.265292645
30152.46253,469.6038219,0.065053716,3.298532009
30153.47236,470.6136568,1.035173893,3.132643461
30154.47239,471.6136842,0.603167236,3.206508398
30155.48238,472.6236746,-0.050436776,3.319460392
30156.48243,473.6237208,0.41332972,3.240978718
30157.49239,474.633687,0.408637911,3.242209911
30158.50238,475.6436767,0.232514933,3.272986889
30159.50256,476.6438484,0.580610514,3.213894844
30160.51242,477.6537092,0.580610514,3.213894844
30161.51244,478.6537327,0.580610514,3.213894844
30162.51245,479.6537388,0.580430031,3.214202642
30163.52258,480.6638756,0.580430031,3.214202642
30164.53254,481.673831,0.227462217,3.275449038
30165.53256,482.673853,0.746808529,3.18650341
30166.53257,483.6738664,0.751500309,3.185272217
30167.53261,484.6739045,1.016406655,3.139414549
30168.54254,485.6838373,0.055670112,3.304687262
30169.55251,486.6938058,0.22764267,3.276372433
30170.56251,487.7038017,0.571226895,3.217588186
30171.57251,488.7137995,0.571046412,3.217588186
30172.57251,489.7138064,0.222770423,3.277603388
30173.57254,490.7138283,0.218259066,3.278834581
30174.58268,491.7239685,0.385359377,3.250827551
30175.59254,492.733837,-0.551918149,3.41240716
30176.59257,493.7338632,-0.937187195,3.480732203
30177.60256,494.7438506,-1.206604838,3.529667616
30178.60257,495.7438606,-1.271568298,3.543209553
30179.60258,496.7438687,-1.364321589,3.561367989
30180.60258,497.7438694,-1.466638923,3.580757618
30181.60261,498.7439033,-1.220680237,3.540439606
30182.61274,499.7540285,-1.220499754,3.541978598
30183.6226,500.7638954,-0.984285653,3.502891541
30184.62262,501.7639104,-0.626445591,3.442260742
30185.62275,502.7640382,0.000451223,3.334233284
30186.63263,503.7739236,0.000270769,3.333925486
30187.63264,504.7739305,0.000270769,3.333309889
30188.63265,505.773944,0.000270769,3.333309889
30189.63266,506.7739509,0.000451223,3.333309889
30190.63266,507.7739544,0.000270769,3.333309889
30191.64267,508.783966,0.000270769,3.333309889
30192.64268,509.7839726,0.000451223,3.333002329
30193.64268,510.7839757,0.000270769,3.333309889
30194.6527,511.7939885,0.366411716,3.27052474
30195.65395,512.7952427,0.691409171,3.213894844
30196.65396,513.7952527,0.612550795,3.226205826
30197.65396,514.7952577,0.334471375,3.273910284
30198.65397,515.7952654,1.048888326,3.1501863
30199.65399,516.7952815,0.654596567,3.216972589
30200.65412,517.795409,0.607859015,3.224666834
30201.66401,518.8053044,0.946931899,3.165575027
30202.66404,519.8053348,1.456714153,3.076629162
30203.67402,520.815311,1.601438165,3.049853086
30204.67403,521.8153179,1.499120831,3.065857172
30205.67403,522.8153218,1.28113246,3.101866484
30206.67404,523.8153291,1.238725781,3.108637333
30207.67407,524.8153676,1.104468107,3.131104708
30208.68403,525.8253184,1.224830866,3.10925293
30209.68407,526.8253646,1.327328682,3.091094494
30210.68423,527.8255213,1.155356169,3.12002492
30211.69405,528.8353412,1.081189632,3.132027864
30212.69406,529.8353543,0.798418343,3.180655718
30213.6941,530.8353936,0.487496287,3.234515667
30214.70408,531.8453733,0.352336317,3.258521795
30215.70413,532.8454233,0.352697223,3.258521795
30216.71412,533.855413,0.352336317,3.259444952
30217.71413,534.8554249,0.35251677,3.259444952
30218.71414,535.8554288,0.352155864,3.25975275
30219.71415,536.8554384,1.08100915,3.134182453
30220.71416,537.8554504,0.584580481,3.21881938
30221.71418,538.8554735,0.589091837,3.218203783
30222.7142,539.8554931,-0.06920398,3.331771135
30223.72418,540.8654762,-0.06920398,3.333002329
30224.73419,541.875481,0.074617773,3.308688402
30225.74402,542.8853128,0.35251677,3.261599302
30226.74428,543.8855765,0.35251677,3.261599302
30227.75423,544.8955196,-0.166829541,3.351468563
30228.76425,545.9055428,-0.57086581,3.421947956
30229.77422,546.915516,-1.512835145,3.586297512
30230.77424,547.915536,-1.220499754,3.538593054
30231.77426,548.9155553,-0.984105229,3.499814034
30232.78427,549.9255592,0.000270769,3.331155539
30233.78431,550.9256046,0.000270769,3.330232382
30234.79409,551.9353872,0.000451223,3.330539942
30235.79432,552.9356101,0.000451223,3.330232382
30236.80428,553.9455771,0.000451223,3.330539942
30237.80433,554.9456198,0.000451223,3.330539942
30238.81432,555.9556111,0.000451223,3.330539942
30239.82432,556.9656131,0.000451223,3.33084774
30240.83432,557.9756128,0.000451223,3.331155539
30241.83433,558.9756247,0.000451223,3.33084774
30242.83434,559.975634,0.000270769,3.331463337
30243.84434,560.9856325,0.000451223,3.331771135
30244.84435,561.9856433,0.000270769,3.332078934
30245.84435,562.9856464,0.000451223,3.332078934
30246.84436,563.9856533,0.000451223,3.332078934
30247.84437,564.985666,0.000270769,3.332386732
30248.84437,565.9856676,0.000451223,3.332386732
30249.84439,566.9856876,0.000270769,3.33269453
30250.84439,567.9856872,0.000451223,3.332386732
30251.8544,568.995695,0.000451223,3.33269453
30252.85441,569.9957019,0.965699077,3.165882826
30253.85459,570.9958805,1.327509165,3.101558685
30254.86443,572.0057236,1.684627414,3.037850142
30255.86443,573.0057259,2.070076942,2.969525099
30256.86444,574.0057359,1.22031951,3.113869429
30257.86447,575.0057594,1.197762847,3.116947174
30258.8645,576.0057883,1.011895299,3.148339748
30259.87447,577.0157668,0.199672326,3.288683176
30260.87448,578.0157695,0.199491858,3.289606571
30261.87449,579.0157853,0.380667567,3.257290602
30262.87452,580.0158099,0.380667567,3.258521795
30263.8845,581.0257934,0.014346173,3.320999146
30264.88465,582.0259463,-0.097174332,3.341311932
30265.89465,583.0359471,0.106558114,3.307765007
30266.90455,584.0458448,-0.027699584,3.330232382
30267.91453,585.0558276,0.575918674,3.229283571
30268.91462,586.0559123,0.297117412,3.274525881
30269.92455,587.0658385,0.106377654,3.307457209
30270.92467,588.0659609,-0.060000829,3.336079836
30271.93457,589.0758598,0.102407672,3.309303761
30272.94462,590.0859157,0.190108269,3.294838667
30273.95459,591.0958796,0.283042014,3.278834581
30274.95459,592.0958815,0.575918674,3.229283571
30275.96459,593.1058855,0.668311059,3.212356091
30276.9646,594.1058955,0.961007297,3.161266088
30277.97461,595.1159033,0.821155548,3.183733463
30278.97464,596.115931,1.15066433,3.127103567
30279.98463,597.1259241,1.00720346,3.14987874
30280.98464,598.1259365,0.361719906,3.259137154
30281.99465,599.1359412,0.366592169,3.25975275
30282.99466,600.1359485,0.710176349,3.201584101
30283.99466,601.1359531,0.691409171,3.204046249
30284.99467,602.135965,0.705484569,3.201276302
30285.99469,603.1359777,0.422713339,3.249288559
30286.99469,604.1359812,0.297117412,3.271140337
30287.9947,605.1359901,0.297117412,3.271448135
30288.9947,606.1359901,0.492007613,3.238824368
30289.99472,607.1360116,1.373524904,3.088016748
30290.99472,608.1360116,1.879517555,2.998763323
30291.99473,609.1360197,1.401675701,3.07693696
30292.99473,610.1360247,0.993128061,3.146185398
30293.99474,611.136037,0.961007297,3.152033091
30295.00475,612.1460456,-0.365870178,3.3782444
30296.00476,613.1460514,-1.624536037,3.596453905
30297.00477,614.1460602,-1.489556551,3.578911066
30298.00478,615.1460718,-1.201912999,3.532745361
30299.00479,616.1460791,-0.895863235,3.482270956
30300.01478,617.1560769,0.000270769,3.330539942
30301.0148,618.1560927,0.000451223,3.32869339
30302.0148,619.1560938,0.000451223,3.32869339
30303.02483,620.1661224,0.000451223,3.32869339
30304.03483,621.1761248,0.000270769,3.329001188
30305.04483,622.1861257,0.000270769,3.329308987
30306.05483,623.1961265,0.000270769,3.329308987
30307.05484,624.1961369,0.000270769,3.329616785
30308.06488,625.2061709,0.000270769,3.329616785
30309.07486,626.2161556,0.000270769,3.330232382
30310.07611,627.2174044,0.000270769,3.330232382
30311.08627,628.2275666,0.000451223,3.330539942
30312.0961,629.2373961,0.000270769,3.330232382
30313.09617,630.2374604,0.000270769,3.330539942
30314.10617,631.2474605,0.000270769,3.33084774
30315.10617,632.2474609,0.000270769,3.331155539
30316.10618,633.247469,0.000270769,3.331155539
30317.10618,634.2474717,0.000451223,3.331463337
30318.10618,635.2474736,0.000631677,3.331463337
30319.1062,636.247489,0.000451223,3.331771135
30320.10622,637.2475121,0.000451223,3.331771135
30321.11621,638.2575041,0.000451223,3.331771135
30322.11621,639.2575072,0.000270769,3.332386732
30323.12621,640.2675031,0.000270769,3.332386732
30324.12622,641.2675127,0.000270769,3.332386732
30325.13624,642.2775336,0.000270769,3.33269453
30326.1364,643.2776952,0.000270769,3.33269453
30327.14628,644.2875714,0.000270769,3.33269453
30328.14628,645.2875741,0.000270769,3.333002329
30329.14628,646.2875745,0.5939641,3.231437922
30330.14629,647.2875825,0.751680791,3.202815294
30331.14631,648.2876041,1.573287368,3.061240673
30332.15631,649.2976042,1.276260257,3.10925293
30333.16631,650.3076012,1.508504391,3.068011522
30334.16633,651.3076182,1.10464859,3.13510561
30335.16635,652.3076463,1.071625471,3.140337706
30336.17633,653.3176229,1.837832689,3.007996321
30337.17634,654.3176313,1.981835008,2.981220245
30338.17635,655.3176417,1.51788795,3.058470726
30339.17635,656.3176448,1.44354105,3.070166111
30340.17637,657.3176618,1.420262456,3.073243856
30341.18639,658.3276811,1.610099912,3.039696693
30342.19638,659.3376712,1.238906264,3.102174282
30343.19639,660.3376862,0.700612307,3.194813251
30344.19639,661.3376866,0.844434083,3.170807123
30345.1964,662.3376935,0.52015841,3.225898027
30346.19641,663.337702,0.52430886,3.226205826
30347.19643,664.3377189,0.380487114,3.251135111
30348.20653,665.3478226,0.603167236,3.213587284
30349.21645,666.3577407,0.5290007,3.226205826
30350.22641,667.3677011,0.385178924,3.251135111
30351.22643,668.3677258,-0.120633341,3.338234425
30352.22648,669.3677727,-0.120633341,3.339773178
30353.23647,670.3777586,-0.932675838,3.480424404
30354.23648,671.377774,-1.029760003,3.499506235
30355.24649,672.3877787,-1.229883432,3.536130905
30356.24649,673.3877822,-0.723890722,3.45118618
30357.2565,674.3977892,-0.57555759,3.426564455
30358.25651,675.3977984,-0.704943061,3.449954987
30359.25651,676.397808,0.000451223,3.329616785
30360.25652,677.3978119,0.000270769,3.329616785
30361.25653,678.3978219,0.0000903,3.329616785
30362.25654,679.39783,0.000270769,3.329308987
30363.26655,680.4078412,0.000451223,3.329001188
30364.27657,681.4178648,0.000270769,3.329616785
30365.27661,682.4179064,0.000270769,3.329616785
30366.27662,683.4179099,0.000451223,3.329616785
30367.27662,684.4179129,0.000270769,3.330232382
30368.27662,685.4179172,0.000270769,3.329924583
30369.27663,686.4179249,0.000451223,3.329924583
30370.27664,687.4179306,0.000451223,3.330232382
30371.27666,688.4179499,0.000270769,3.330539942
30372.28662,689.4279177,0.000270769,3.330539942
30373.28663,690.4279269,0.000270769,3.33084774
30374.28669,691.4279866,0.000451223,3.33084774
30375.29664,692.4379355,0.000270769,3.331155539
30376.29678,693.4380706,0.000270769,3.331463337
30377.30666,694.4479494,0.422893792,3.258829594
30378.31667,695.4579661,0.575918674,3.232053518
30379.31668,696.4579753,0.35720858,3.268678188
30380.31669,697.4579784,0.640701652,3.219742537
30381.31682,698.4581104,1.285824299,3.108021736
30382.3267,699.4679939,1.252981663,3.11140728
30383.32671,700.4680012,1.466097713,3.073243856
30384.32672,701.4680097,0.93754828,3.16280508
30385.32684,702.4681375,1.494789958,3.06616497
30386.3367,703.4779944,0.468548626,3.241286516
30387.33674,704.4780344,0.010015279,3.320691347
30388.34676,705.4880534,0.190288723,3.291145325
30389.34676,706.4880557,1.545497417,3.058162928
30390.35677,707.49806,1.090212226,3.134182453
30391.35678,708.4980712,1.052858353,3.140029907
30392.35678,709.4980712,1.55452013,3.052623034
30393.36679,710.5080809,1.294486046,3.095710993
30394.3668,711.5080893,0.296936959,3.266831636
30395.36681,712.5080997,-0.078768037,3.332386732
30396.36681,713.5081044,0.93754828,3.159419537
30397.36683,714.5081209,0.965699077,3.153264046
30398.36684,715.5081309,0.514925241,3.22989893
30399.37684,716.5181356,-0.37543422,3.383784294
30400.38689,717.5281835,-0.33411029,3.378552198
30401.39686,718.538157,-0.417660445,3.394248486
30402.39688,719.5381751,-1.020556927,3.499506235
30403.40702,720.5483095,-1.007022858,3.499198437
30404.41687,721.5581653,-0.752041519,3.457033873
30405.41692,722.5582146,0.000270769,3.32869339
30406.42693,723.5682243,0.000270769,3.328077793
30407.42703,724.5683255,0.000451223,3.328077793
30408.43693,725.5782251,0.000270769,3.328385592
30409.43694,726.5782325,0.000270769,3.32869339
30410.43704,727.5783333,0.000270769,3.328385592
30411.44693,728.5882237,0.041775163,3.321922541
30412.44694,729.5882345,0.798418343,3.191735506
30413.44711,730.5884073,0.979052663,3.159111738
30414.45696,731.5982507,1.527271628,3.063395023
30415.46697,732.6082666,1.870133996,3.00184083
30416.46699,733.6082793,1.104287624,3.131412506
30417.46702,734.6083086,1.601438165,3.045236588
30418.47699,735.6182806,1.735876322,3.020307064
30419.477,736.6182921,1.582670927,3.044928789
30420.47701,737.6183002,1.995729923,2.973218203
30421.48701,738.6282992,1.921563387,2.983682394
30422.48703,739.6283211,1.833321452,2.997532129
30423.48703,740.6283273,1.489737153,3.055392981
30424.48705,741.6283403,1.554881096,3.043390036
30425.48705,742.628345,1.090392709,3.122794867
30426.48707,743.6283619,0.988436282,3.140645504
30427.49708,744.6383693,0.742297173,3.183117867
30428.49708,745.6383759,0.886479855,3.15880394
30429.49713,746.6384232,0.770447969,3.178809166
30430.50716,747.6484483,0.41332972,3.240363121
30431.51712,748.6584169,-0.013804634,3.314536095
30432.52711,749.6684081,0.255793482,3.269601345
30433.53712,750.6784147,0.106558114,3.296069622
30434.53713,751.6784228,-0.129114673,3.337311029
30435.53713,752.6784263,-0.241176531,3.357931614
30436.53714,753.6784286,-0.621753812,3.424717903
30437.53715,754.6784432,-0.988616586,3.4899652
30438.54725,755.688548,-0.927984059,3.481347799
30439.54726,756.688555,-1.076317191,3.508739233
30440.55718,757.6984758,-0.905246854,3.481040001
30441.5572,758.6984881,-0.482443392,3.409329414
30442.56718,759.7084751,-0.617061973,3.433335543
30443.56719,760.7084828,0.000270769,3.327462435
30444.5672,761.7084951,0.000451223,3.327154636
30445.56721,762.7085055,0.000270769,3.327462435
30446.56722,763.7085109,0.000270769,3.327154636
30447.56722,764.7085155,0.046466965,3.319460392
30448.56724,765.7085324,0.000451223,3.327462435
30449.56726,766.7085521,0.000270769,3.327770233
30450.57722,767.7185144,0.881968498,3.175731421
30451.57725,768.7185472,0.979052663,3.157572985
30452.57726,769.7185522,1.633558989,3.043082237
30453.57727,770.7185653,2.199823141,2.94336462
30454.57728,771.7185722,2.218590498,2.937209129
30455.57728,772.7185768,1.480173111,3.062164068
30456.5773,773.7185907,0.956315458,3.151417494
30457.57731,774.7185987,1.197762847,3.110176325
30458.57732,775.7186084,1.308381081,3.090478897
30459.57732,776.7186099,1.452202797,3.064626217
30460.57733,777.7186203,1.517707586,3.052315235
30461.58735,778.728645,2.320005655,2.912895203
30462.58736,779.7286547,2.111581326,2.946442127
30463.58746,780.7287571,1.545316935,3.04246664
30464.59739,781.7386794,1.00720346,3.13510561
30465.60736,782.748656,0.756372571,3.178809166
30466.61738,783.75867,1.127927184,3.114792824
30467.6174,784.7586892,0.422713339,3.236670017
30468.6174,785.7586915,0.422893792,3.237285614
30469.6174,786.7586946,0.269147068,3.264677048
30470.62741,787.7687016,-0.013443727,3.314228296
30471.62742,788.7687128,0.111069456,3.293607473
30472.62747,789.7687594,0.403946131,3.244056463
30473.62747,790.7687594,0.403946131,3.244364262
30474.62756,791.7688572,0.255613029,3.269909143
30475.63742,792.7787137,-0.190288544,3.347467422
30476.63746,793.7787537,0.246409878,3.273294687
30477.63748,794.7787772,0.385178924,3.249596357
30478.64756,795.7888523,0.385178924,3.249596357
30479.64759,796.7888843,0.385178924,3.249596357
30480.65749,797.798782,0.385178924,3.250211954
30481.6575,798.7987893,0.385359377,3.249904156
30482.65763,799.798924,0.533511996,3.224666834
30483.66762,800.8089172,0.877096236,3.165267229
30484.67754,801.8188315,1.030121088,3.138183355
30485.6875,802.8287938,2.338953257,2.910740852
30486.68752,803.8288138,1.777019739,3.004918575
30487.68755,804.8288412,1.814554214,2.997224331
30488.69756,805.8388497,1.884209394,2.983682394
30489.69757,806.8388632,0.533511996,3.216664791
30490.69758,807.8388705,1.327148199,3.079706907
30491.69758,808.8388713,1.104468107,3.117870569
30492.69759,809.8388786,0.965699077,3.141568899
30493.69759,810.8388836,0.380487114,3.242825508
30494.69761,811.8388982,0.204183668,3.274218082
30495.70762,812.8489126,0.543076098,3.216357231
30496.70763,813.8489226,0.371103525,3.246518612
30497.70763,814.8489272,0.032391563,3.305918455
30498.71763,815.858925,-0.129295126,3.334541082
30499.71765,816.8589427,0.366411716,3.249596357
30500.72765,817.8689459,-0.129295126,3.335464478
30501.72766,818.8689501,-0.129295126,3.336695433
30502.72766,819.8689544,0.339343637,3.256675005
30503.72768,820.8689732,0.00496257,3.314536095
30504.7277,821.8689932,0.329779565,3.259137154
30505.73766,822.8789544,-0.43155539,3.39086318
30506.73769,823.8789872,-0.194980338,3.351468563
30507.7377,824.8789972,0.292245179,3.267754793
30508.74773,825.8890181,0.445450515,3.241594315
30509.74773,826.8890196,0.445270061,3.241286516
30510.74773,827.8890246,0.445450515,3.240978718
30511.74777,828.889067,-0.009112833,3.31976819
30512.75775,829.8990397,0.282861561,3.269909143
30513.75776,830.8990513,0.436066926,3.243440866
30514.76777,831.9090645,0.125325322,3.297300816
30515.76777,832.9090652,-0.06920398,3.33084774
30516.76778,833.9090729,-0.250560135,3.363471508
30517.76779,834.9090814,-0.129295126,3.343158722
30518.7678,835.9090945,-0.24586834,3.363779306
30519.7778,836.919093,-0.737605214,3.449647427
30520.77782,837.9191088,-0.881607413,3.476115704
30521.77785,838.9191462,-0.8076213,3.465035915
30522.78785,839.9291409,-0.607497931,3.431488752
30523.78787,840.9291678,-0.482623845,3.410868168
30524.7978,841.939094,0.222950876,3.289298773
30525.79806,842.9393519,1.052858353,3.144954205
30526.80786,843.9491541,1.00251174,3.151725292
30527.80787,844.9491611,0.728943586,3.198198557
30528.80788,845.9491742,0.825666845,3.180963516
30529.80788,846.9491746,0.933036923,3.161266088
30530.8079,847.9491892,0.961007297,3.156033993
30531.8079,848.9491923,1.169431567,3.118793726
30532.80791,849.9491984,1.457075,3.068011522
30533.81793,850.9592181,1.522940755,3.055392981
30534.82793,851.969219,1.067114234,3.13295126
30535.83794,852.9792357,0.366411716,3.253905058
30536.84796,853.9892496,0.580610514,3.217280388
30537.85795,854.9992428,0.584580481,3.216357231
30538.85797,855.9992586,0.5939641,3.214818239
30539.86798,857.0092679,0.752041698,3.184964418
30540.86798,858.0092702,0.751680791,3.186811209
30541.86798,859.0092752,1.248470306,3.100019693
30542.86799,860.009286,0.570865989,3.216972589
30543.868,861.0092968,0.575918674,3.216049433
30544.86801,862.0093049,0.575918674,3.216357231
30545.86801,863.0093056,0.273658425,3.268985987
30546.86803,864.0093203,-0.408276856,3.387169838
30547.86804,865.0093295,-0.190288544,3.351160765
30548.86806,866.009353,-0.129475579,3.341311932
30549.87805,867.0193396,-0.566173971,3.417639256
30550.87806,868.01935,-0.301448137,3.373627901
30551.8782,869.0194909,-0.120813794,3.342543125
30552.88805,870.0293455,0.686536908,3.203430653
30553.88808,871.0293709,0.825847328,3.178809166
30554.88809,872.0293782,0.580430031,3.21912694
30555.88809,873.029382,0.97887224,3.152340889
30556.88809,874.029387,1.150483847,3.121255875
30557.88812,875.0294098,1.057730556,3.13510561
30558.88812,876.0294101,0.738146722,3.188657761
30559.88816,877.0294544,0.738146722,3.189581156
30560.89826,878.0395519,1.099776387,3.12648797
30561.90814,879.0494361,0.654957473,3.200045347
30562.90816,880.0494496,0.273838878,3.26621604
30563.90816,881.0494554,0.273658425,3.26837039
30564.90833,882.0496201,0.269147068,3.269601345
30565.91818,883.0594732,-0.074076235,3.328077793
30566.91819,884.0594801,-0.074076235,3.329924583
30567.91819,885.0594809,0.255613029,3.275449038
30568.9182,886.0594967,0.399254322,3.250211954
30569.91821,887.0595059,-0.074076235,3.329616785
30570.91822,888.0595167,-0.074076235,3.331771135
30571.91823,889.0595205,-0.185596734,3.351468563
30572.91823,890.0595259,0.835230947,3.179424524
30573.91831,891.0596048,0.983564019,3.150801897
30574.92824,892.0695318,0.738146722,3.191119909
30575.93826,893.0795573,0.617062151,3.211740494
30576.93828,894.0795719,0.106558114,3.298532009
30577.93828,895.0795731,0.617242634,3.213279486
30578.9483,896.0895913,0.399254322,3.248980761
30579.9583,897.0995914,0.399254322,3.249288559
30580.95831,898.0996048,-0.013624181,3.31976819
30581.95832,899.0996114,-0.018496435,3.321922541
30582.96831,900.1096038,-0.129295126,3.341927528
30583.96833,901.1096265,-0.018135527,3.323769093
30584.96834,902.109633,0.241537616,3.280065775
30585.97835,903.1196393,0.385359377,3.255136251
30586.97838,904.1196716,0.385359377,3.254520655
30587.98837,905.1296656,0.093204521,3.304071665
30588.98837,906.1296671,0.23233448,3.28129673
30589.98845,907.1297383,0.380487114,3.256059647
30590.98847,908.1297657,-0.018496435,3.323769093
30591.99842,909.1397103,-0.018135527,3.324692488
30592.9985,910.139795,0.361719906,3.260368347
30594.0084,911.1496912,0.714687705,3.199737549
30595.00841,912.1497069,0.22764267,3.28129673
30596.00853,913.1498267,-0.023007782,3.325000286
30597.01852,914.1598137,-0.352697045,3.382245541
30598.02844,915.1697376,-0.441119462,3.398557425
30599.03844,916.1797326,-0.54722631,3.418254614
30600.0385,917.1797973,-0.162318185,3.353930712
30601.04845,918.189747,0.264455259,3.280988932
30602.04847,919.1897601,0.361539453,3.263446093
30603.04847,920.1897658,1.197582364,3.119717121
30604.04848,921.1897697,1.136408448,3.128026962
30605.0485,922.1897878,1.002331257,3.148955345
30606.04851,923.1898001,0.533511996,3.228360176
30607.05851,924.1998025,0.538384259,3.228360176
30608.05853,925.1998268,0.923472881,3.162189484
30609.06853,926.2098203,0.561662853,3.222820282
30610.06856,927.2098507,0.492368519,3.234823465
30611.0686,928.2098938,0.496879876,3.234207869
30612.07855,929.2198424,0.575918674,3.220665932
30613.07859,930.2198801,-0.023007782,3.322845697
30614.07861,931.2198989,0.07443732,3.307765007
30615.08859,932.229881,0.352336317,3.260676146
30616.08864,933.2299329,0.352336317,3.260368347
30617.08867,934.2299668,-0.023007782,3.324384689
30618.09865,935.2399423,0.069745518,3.309611559
30619.10872,936.2500147,0.069745518,3.309919357
30620.11861,937.2599059,0.334651828,3.264677048
30621.11867,938.2599671,0.542895615,3.228975773
30622.11874,939.2600345,0.928164661,3.162189484
30623.12864,940.2699337,0.35251677,3.259444952
30624.12865,941.2699395,-0.06920398,3.332078934
30625.12866,942.2699572,0.343854964,3.262522697
30626.12868,943.2699706,-0.120813794,3.341927528
30627.13867,944.2799634,0.784342945,3.188042164
30628.14869,945.2899855,1.052858353,3.140337706
30629.1487,946.2899882,0.951623678,3.156341791
30630.14875,947.2900421,-0.120633341,3.338849783
30631.1587,948.2999913,-0.449600786,3.397326231
30632.15873,949.3000275,-0.974721611,3.489349842
30633.16871,950.3100057,-0.821335793,3.465959072
30634.16873,951.310023,-1.211116195,3.533976555
30635.16875,952.3100422,-0.965157568,3.494274139
30636.17889,953.320184,-0.673183143,3.445338488
30637.18874,954.330034,0.000270769,3.330232382
30638.1888,955.3300906,0.000270769,3.329616785
30639.19873,956.3400252,0.000270769,3.329308987
30640.19874,957.3400287,0.000451223,3.329001188
30641.19876,958.3400572,0.000451223,3.329001188
30642.19878,959.3400687,0.000451223,3.329308987
30643.19878,960.3400729,0.5939641,3.227744579
30644.19884,961.3401295,0.891352057,3.175115824
30645.20882,962.3501119,1.884028912,3.003072023
30646.20885,963.3501431,2.028031111,2.974757195
30647.20887,964.3501627,2.41293931,2.906124353
30648.21884,965.3601344,1.912179708,2.98891449
30649.21885,966.3601447,1.14128077,3.119409323
30650.2189,967.3601959,1.438849211,3.068319321
30651.22893,968.3702268,1.243598104,3.100327492
30652.23885,969.380138,1.123054862,3.120948315
30653.23892,970.3802115,1.327148199,3.0855546
30654.23901,971.3803005,1.935097337,2.97998929
30655.2489,972.3901947,2.450473785,2.889196873
30656.24893,973.3902189,1.758974433,3.005226374
30657.25906,974.4003569,1.08570087,3.120332718
30658.25907,975.4003603,0.760883927,3.176962376
30659.25908,976.4003734,0.557151496,3.212356091
30660.26918,977.4104686,0.41332972,3.238208771
30661.26923,978.4105275,0.41332972,3.238824368
30662.26943,979.410725,-0.338802099,3.369011402
30663.27903,980.4203212,0.102588125,3.294530869
30664.28897,981.4302621,-0.018135527,3.316074848
30665.28914,982.4304295,-0.074256688,3.326846838
30666.29898,983.4402776,-0.018315982,3.318229198
30667.2991,984.4403977,-0.120452881,3.336079836
30668.309,985.4502892,-0.018315982,3.319460392
30669.31901,986.4602982,-0.120633341,3.337618828
30670.31901,987.4603074,-0.533150911,3.409329414
30671.32027,988.4615631,-0.974721611,3.486887455
30672.32027,989.4615662,-0.120633341,3.342235327
30673.32029,990.4615878,0.260304838,3.276680231
30674.3203,991.4615959,0.580430031,3.22097373
30675.33028,992.4715694,0.983744502,3.150494099
30676.33032,993.4716152,0.839742243,3.174500227
30677.33033,994.471626,0.050797857,3.308688402
30678.33035,995.4716383,0.301809222,3.267139196
30679.34035,996.4816422,0.501391232,3.232976675
30680.34038,997.4816692,-0.027880037,3.323461294
30681.34072,998.482013,0.301628768,3.267754793
30682.35036,999.49165,0.301628768,3.268062592
30683.35039,1000.491682,1.14128077,3.122794867
